;duration;station_A_id;station_A_name;station_B_id;station_B_name;bike_id;user_type;user_birth_year;user_gender;tire_sizes;ride_date
1844;17 minutes;3;Powell St BART Station (Market St at 4th St);131;22nd St at Dolores St;3610;2;1968;Male;25;9/4/2023
1845;4 minutes;5;Powell St BART Station (Market St at 5th St);19;Post St at Kearny St;1586;1;1984;Female;27;23/11/2022
1846;2 minutes;21;Montgomery St BART Station (Market St at 2nd St);17;Embarcadero BART Station (Beale St at Market St);5328;3;1980;Male;28;22/1/2022
1847;18 minutes;5;Powell St BART Station (Market St at 5th St);349;Howard St at Mary St;4771;2;1988;Male;26;25/11/2021
1848;6 minutes;81;Berry St at 4th St;27;Beale St at Harrison St;4456;1;1985;Male;30;14/9/2022
1849;5 minutes;5;Powell St BART Station (Market St at 5th St);21;Montgomery St BART Station (Market St at 2nd St);4934;2;2000;Male;28;26/10/2021
1850;5 minutes;5;Powell St BART Station (Market St at 5th St);21;Montgomery St BART Station (Market St at 2nd St);5343;1;2000;Male;26;24/12/2021
1851;8 minutes;5;Powell St BART Station (Market St at 5th St);5;Powell St BART Station (Market St at 5th St);2107;2;1991;Male;25;6/8/2021
1852;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);10;Washington St at Kearny St;127;1;1978;Male;27;2/10/2022
1853;6 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;4557;2;2000;Male;29;12/11/2021
1854;19 minutes;16;Steuart St at Market St;99;Folsom St at 15th St;1052;2;1987;Male;30;4/5/2023
1855;7 minutes;21;Montgomery St BART Station (Market St at 2nd St);321;5th St at Folsom;5565;2;1994;Male;27;24/5/2023
1856;17 minutes;22;Howard St at Beale St;41;Golden Gate Ave at Polk St;5276;2;1992;Male;30;19/9/2022
1857;9 minutes;3;Powell St BART Station (Market St at 4th St);9;Broadway at Battery St;4611;3;1985;Male;27;24/1/2022
1858;7 minutes;22;Howard St at Beale St;323;Broadway at Kearny;5027;2;1979;Male;29;4/12/2022
1859;5 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);6;The Embarcadero at Sansome St;5574;3;1960;Female;25;31/1/2023
1860;2 minutes;22;Howard St at Beale St;23;The Embarcadero at Steuart St;4603;1;1978;Male;30;1/1/2023
1861;4 minutes;16;Steuart St at Market St;28;The Embarcadero at Bryant St;5426;3;1973;Male;27;8/2/2023
1862;18 minutes;22;Howard St at Beale St;115;Jackson Playground;4351;3;1979;Male;29;19/10/2021
1863;11 minutes;3;Powell St BART Station (Market St at 4th St);123;Folsom St at 19th St;5541;1;1980;Female;26;25/9/2022
1864;5 minutes;5;Powell St BART Station (Market St at 5th St);20;Mechanics Monument Plaza (Market St at Bush St);5000;1;1978;Male;28;19/7/2022
1865;12 minutes;81;Berry St at 4th St;5;Powell St BART Station (Market St at 5th St);5343;2;1987;Male;25;6/7/2023
1866;9 minutes;21;Montgomery St BART Station (Market St at 2nd St);13;Commercial St at Montgomery St;4400;2;1962;Male;25;6/2/2023
1867;36 minutes;81;Berry St at 4th St;380;Masonic Ave at Turk St;4749;3;1997;Female;27;7/9/2022
1868;13 minutes;5;Powell St BART Station (Market St at 5th St);15;San Francisco Ferry Building (Harry Bridges Plaza);4408;2;1963;Male;29;15/9/2021
1869;2 minutes;16;Steuart St at Market St;11;Davis St at Jackson St;5218;1;1986;Male;29;10/11/2022
1870;24 minutes;81;Berry St at 4th St;133;Valencia St at 22nd St;2434;2;1988;Male;29;23/1/2022
1871;8 minutes;22;Howard St at Beale St;104;4th St at 16th St;4956;3;1984;Male;27;28/5/2022
1872;16 minutes;22;Howard St at Beale St;115;Jackson Playground;5059;1;1986;Male;25;7/11/2022
1873;7 minutes;5;Powell St BART Station (Market St at 5th St);60;8th St at Ringold St;4924;3;1999;Male;27;5/1/2023
1874;7 minutes;5;Powell St BART Station (Market St at 5th St);60;8th St at Ringold St;4986;3;1994;Male;26;10/7/2022
1875;8 minutes;30;San Francisco Caltrain (Townsend St at 4th St);97;14th St at Mission St;5098;2;1966;Male;28;8/2/2022
1876;1 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);66;3rd St at Townsend St;4347;2;1995;Male;26;24/10/2021
1877;5 minutes;5;Powell St BART Station (Market St at 5th St);75;Market St at Franklin St;4957;2;1987;Male;28;13/8/2022
1878;8 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);5469;1;1994;Female;29;26/4/2022
1879;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);49;S Park St at 3rd St;4848;3;1986;Male;25;27/9/2021
1880;10 minutes;21;Montgomery St BART Station (Market St at 2nd St);93;4th St at Mission Bay Blvd S;5425;3;1963;Male;27;20/12/2021
1881;82 minutes;22;Howard St at Beale St;42;San Francisco City Hall (Polk St at Grove St);5229;2;1995;Female;27;19/10/2021
1882;3 minutes;81;Berry St at 4th St;64;5th St at Brannan St;5271;2;1978;Female;25;15/5/2022
1883;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);15;San Francisco Ferry Building (Harry Bridges Plaza);5148;1;1991;Female;29;5/4/2022
1884;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);349;Howard St at Mary St;4940;3;1980;Male;29;17/12/2022
1885;13 minutes;5;Powell St BART Station (Market St at 5th St);139;Garfield Square (25th St at Harrison St);5475;1;1981;Male;27;14/5/2023
1886;6 minutes;21;Montgomery St BART Station (Market St at 2nd St);44;Civic Center/UN Plaza BART Station (Market St at McAllister St);5312;2;2000;Male;26;26/3/2023
1887;8 minutes;16;Steuart St at Market St;30;San Francisco Caltrain (Townsend St at 4th St);5098;3;1985;Male;28;22/9/2022
1888;5 minutes;81;Berry St at 4th St;116;Mississippi St at 17th St;4937;2;1990;Male;27;18/10/2021
1889;27 minutes;81;Berry St at 4th St;104;4th St at 16th St;1843;1;1996;Female;28;23/1/2022
1890;2 minutes;3;Powell St BART Station (Market St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);5425;3;1984;Male;28;15/3/2022
1891;8 minutes;3;Powell St BART Station (Market St at 4th St);23;The Embarcadero at Steuart St;1194;2;1978;Female;29;3/4/2022
1892;7 minutes;3;Powell St BART Station (Market St at 4th St);62;Victoria Manalo Draves Park;5173;2;1994;Male;28;22/6/2022
1893;6 minutes;22;Howard St at Beale St;50;2nd St at Townsend St;4719;2;1983;Female;25;7/7/2022
1894;18 minutes;16;Steuart St at Market St;116;Mississippi St at 17th St;688;3;1952;Male;28;18/5/2022
1895;8 minutes;81;Berry St at 4th St;78;Folsom St at 9th St;5322;1;1985;Female;27;2/6/2022
1896;4 minutes;21;Montgomery St BART Station (Market St at 2nd St);27;Beale St at Harrison St;5240;1;1983;Male;25;25/1/2022
1897;14 minutes;22;Howard St at Beale St;93;4th St at Mission Bay Blvd S;5243;3;1999;Male;25;5/7/2023
1898;16 minutes;5;Powell St BART Station (Market St at 5th St);64;5th St at Brannan St;5294;3;1961;Male;26;28/9/2021
1899;18 minutes;16;Steuart St at Market St;92;Mission Bay Kids Park;5234;2;1987;Male;28;26/2/2023
1900;8 minutes;5;Powell St BART Station (Market St at 5th St);50;2nd St at Townsend St;4603;2;1975;Male;30;14/9/2022
1901;14 minutes;5;Powell St BART Station (Market St at 5th St);66;3rd St at Townsend St;4930;1;1967;Male;30;29/7/2022
1902;8 minutes;3;Powell St BART Station (Market St at 4th St);23;The Embarcadero at Steuart St;4793;2;1980;Male;26;24/2/2023
1903;19 minutes;3;Powell St BART Station (Market St at 4th St);120;Mission Dolores Park;5367;1;1997;Male;29;18/12/2021
1904;19 minutes;3;Powell St BART Station (Market St at 4th St);120;Mission Dolores Park;4822;2;1976;Female;30;30/10/2021
1905;9 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);66;3rd St at Townsend St;4848;3;1992;Female;30;15/9/2021
1906;9 minutes;3;Powell St BART Station (Market St at 4th St);50;2nd St at Townsend St;5227;3;1979;Male;29;27/3/2023
1907;2 minutes;3;Powell St BART Station (Market St at 4th St);47;4th St at Harrison St;4435;2;1980;Male;29;24/10/2021
1908;6 minutes;21;Montgomery St BART Station (Market St at 2nd St);10;Washington St at Kearny St;430;3;1984;Male;26;3/10/2021
1909;6 minutes;81;Berry St at 4th St;63;Bryant St at 6th St;4373;1;1990;Male;29;22/9/2022
1910;8 minutes;3;Powell St BART Station (Market St at 4th St);3;Powell St BART Station (Market St at 4th St);5173;2;1974;Male;29;10/11/2022
1911;77 minutes;3;Powell St BART Station (Market St at 4th St);349;Howard St at Mary St;5009;2;1989;Other;26;4/2/2022
1912;41 minutes;30;San Francisco Caltrain (Townsend St at 4th St);33;Golden Gate Ave at Hyde St;4834;2;1992;Male;29;30/10/2022
1913;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);61;Howard St at 8th St;4625;3;1992;Male;30;14/2/2022
1914;10 minutes;81;Berry St at 4th St;49;S Park St at 3rd St;5552;3;1962;Male;29;6/8/2021
1915;41 minutes;3;Powell St BART Station (Market St at 4th St);8;The Embarcadero at Vallejo St;5235;2;1977;Male;29;23/5/2023
1916;13 minutes;3;Powell St BART Station (Market St at 4th St);72;Page St at Scott St;4928;2;1988;Male;26;26/8/2022
1917;25 minutes;3;Powell St BART Station (Market St at 4th St);323;Broadway at Kearny;5538;3;1964;Other;30;27/11/2021
1918;2 minutes;5;Powell St BART Station (Market St at 5th St);324;Union Square (Powell St at Post St);4626;2;1988;Male;28;14/5/2023
1919;23 minutes;16;Steuart St at Market St;11;Davis St at Jackson St;4414;2;1983;Male;29;8/8/2021
1920;29 minutes;5;Powell St BART Station (Market St at 5th St);52;McAllister St at Baker St;2001;2;1991;Male;27;27/10/2022
1921;3 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);9;Broadway at Battery St;4729;2;1989;Male;25;23/9/2021
1922;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);5;Powell St BART Station (Market St at 5th St);4603;3;1998;Male;29;20/11/2022
1923;7 minutes;21;Montgomery St BART Station (Market St at 2nd St);58;Market St at 10th St;4982;2;1995;Male;30;28/7/2023
1924;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);5;Powell St BART Station (Market St at 5th St);4986;1;2000;Male;28;31/3/2022
1925;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);5;Powell St BART Station (Market St at 5th St);5475;3;2000;Female;30;31/5/2022
1926;20 minutes;22;Howard St at Beale St;126;Esprit Park;4889;2;1991;Female;26;31/7/2021
1927;11 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);23;The Embarcadero at Steuart St;4384;2;1987;Male;29;9/11/2022
1928;13 minutes;3;Powell St BART Station (Market St at 4th St);17;Embarcadero BART Station (Beale St at Market St);1975;2;1980;Male;27;12/7/2023
1929;13 minutes;22;Howard St at Beale St;66;3rd St at Townsend St;5576;1;1983;Male;29;9/6/2023
1930;16 minutes;21;Montgomery St BART Station (Market St at 2nd St);101;15th St at Potrero Ave;5467;1;1984;Male;28;2/7/2023
1931;5 minutes;22;Howard St at Beale St;28;The Embarcadero at Bryant St;5426;1;1955;Male;28;20/11/2021
1932;38 minutes;3;Powell St BART Station (Market St at 4th St);3;Powell St BART Station (Market St at 4th St);4793;2;1974;Female;25;16/7/2022
1933;16 minutes;3;Powell St BART Station (Market St at 4th St);75;Market St at Franklin St;4626;1;1988;Male;30;14/4/2022
1934;31 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);323;Broadway at Kearny;5047;3;1992;Female;26;25/5/2023
1935;32 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);323;Broadway at Kearny;4933;2;1992;Female;30;7/9/2022
1936;17 minutes;16;Steuart St at Market St;115;Jackson Playground;5277;2;1991;Female;29;1/8/2022
1937;3 minutes;16;Steuart St at Market St;28;The Embarcadero at Bryant St;5560;3;1967;Male;29;26/5/2023
1938;15 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);97;14th St at Mission St;266;3;1983;Female;30;17/12/2022
1939;3 minutes;3;Powell St BART Station (Market St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);5272;1;1999;Male;30;5/2/2023
1940;8 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;4390;2;1987;Male;29;3/8/2022
1941;109 minutes;3;Powell St BART Station (Market St at 4th St);22;Howard St at Beale St;5576;2;1995;Female;28;30/7/2023
1942;11 minutes;5;Powell St BART Station (Market St at 5th St);16;Steuart St at Market St;4414;3;1985;Male;28;22/5/2022
1943;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);355;23rd St at Tennessee St;5281;2;1989;Female;29;23/10/2022
1944;3 minutes;16;Steuart St at Market St;23;The Embarcadero at Steuart St;5532;2;1996;Female;27;17/3/2022
1945;6 minutes;3;Powell St BART Station (Market St at 4th St);23;The Embarcadero at Steuart St;4959;2;1988;Male;27;22/1/2023
1946;8 minutes;30;San Francisco Caltrain (Townsend St at 4th St);23;The Embarcadero at Steuart St;5063;2;1968;Male;28;3/8/2022
1947;6 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);37;2nd St at Folsom St;5459;1;1965;Male;26;12/3/2022
1948;7 minutes;3;Powell St BART Station (Market St at 4th St);343;Bryant St at 2nd St;2684;2;1983;Male;27;7/8/2021
1949;10 minutes;81;Berry St at 4th St;6;The Embarcadero at Sansome St;5275;2;1999;Male;28;29/8/2022
1950;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);136;23rd St at San Bruno Ave;5004;1;1986;Male;30;11/9/2022
1951;5 minutes;22;Howard St at Beale St;17;Embarcadero BART Station (Beale St at Market St);4746;2;1987;Male;26;30/4/2023
1952;6 minutes;3;Powell St BART Station (Market St at 4th St);16;Steuart St at Market St;5383;1;1983;Male;28;28/1/2022
1953;8 minutes;3;Powell St BART Station (Market St at 4th St);66;3rd St at Townsend St;5276;3;1986;Male;27;17/6/2023
1954;3 minutes;30;San Francisco Caltrain (Townsend St at 4th St);321;5th St at Folsom;4626;2;1992;Male;25;21/6/2022
1955;15 minutes;16;Steuart St at Market St;90;Townsend St at 7th St;4601;2;1981;Female;28;17/12/2021
1956;11 minutes;30;San Francisco Caltrain (Townsend St at 4th St);3;Powell St BART Station (Market St at 4th St);1975;3;1991;Male;25;13/7/2022
1957;9 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;5444;1;1972;Male;25;5/2/2022
1958;10 minutes;16;Steuart St at Market St;58;Market St at 10th St;4400;1;1975;Male;30;31/1/2022
1959;6 minutes;22;Howard St at Beale St;3;Powell St BART Station (Market St at 4th St);5105;2;1988;Male;29;19/11/2022
1960;11 minutes;5;Powell St BART Station (Market St at 5th St);66;3rd St at Townsend St;3690;1;1967;Female;25;23/3/2022
1961;45 minutes;16;Steuart St at Market St;375;Grove St at Masonic Ave;4369;2;1991;Male;26;16/11/2021
1962;2 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);90;Townsend St at 7th St;4768;1;1983;Male;30;8/6/2022
1963;6 minutes;21;Montgomery St BART Station (Market St at 2nd St);343;Bryant St at 2nd St;4453;3;1984;Male;25;27/9/2022
1964;3 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);90;Townsend St at 7th St;5442;2;1995;Male;26;20/7/2022
1965;10 minutes;22;Howard St at Beale St;81;Berry St at 4th St;5409;2;1983;Male;27;12/7/2023
1966;11 minutes;81;Berry St at 4th St;77;11th St at Natoma St;4761;2;1990;Female;25;6/11/2022
1967;6 minutes;21;Montgomery St BART Station (Market St at 2nd St);81;Berry St at 4th St;5222;3;1987;Other;28;8/7/2023
1968;14 minutes;16;Steuart St at Market St;63;Bryant St at 6th St;5491;3;1983;Male;29;22/8/2022
1969;20 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);142;Guerrero Park;5011;3;1993;Male;26;3/8/2022
1970;9 minutes;16;Steuart St at Market St;81;Berry St at 4th St;5552;2;1979;Male;28;2/10/2022
1971;10 minutes;30;San Francisco Caltrain (Townsend St at 4th St);58;Market St at 10th St;4414;2;1991;Male;25;31/7/2023
1972;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);23;The Embarcadero at Steuart St;2852;3;1982;Male;25;20/5/2022
1973;10 minutes;30;San Francisco Caltrain (Townsend St at 4th St);350;8th St at Brannan St;4810;2;1988;Female;27;25/7/2022
1974;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);88;11th St at Bryant St;2847;1;1988;Male;25;27/11/2022
1975;12 minutes;16;Steuart St at Market St;81;Berry St at 4th St;1220;2;1980;Male;27;31/7/2022
1976;10 minutes;21;Montgomery St BART Station (Market St at 2nd St);62;Victoria Manalo Draves Park;4946;3;1973;Female;28;9/9/2022
1977;3 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);321;5th St at Folsom;5275;3;1981;Male;28;2/6/2022
1978;12 minutes;16;Steuart St at Market St;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);3364;2;1996;Female;26;29/11/2021
1979;4 minutes;21;Montgomery St BART Station (Market St at 2nd St);343;Bryant St at 2nd St;3400;2;1990;Male;27;6/8/2021
1980;14 minutes;21;Montgomery St BART Station (Market St at 2nd St);73;Pierce St at Haight St;5504;2;1972;Male;26;22/7/2022
1981;2 minutes;81;Berry St at 4th St;93;4th St at Mission Bay Blvd S;4834;3;1971;Other;27;6/1/2023
1982;4 minutes;21;Montgomery St BART Station (Market St at 2nd St);343;Bryant St at 2nd St;4344;1;1980;Male;30;31/5/2023
1983;6 minutes;5;Powell St BART Station (Market St at 5th St);78;Folsom St at 9th St;611;2;1991;Male;29;4/11/2021
1984;8 minutes;5;Powell St BART Station (Market St at 5th St);90;Townsend St at 7th St;5036;1;1989;Female;26;16/8/2022
1985;4 minutes;3;Powell St BART Station (Market St at 4th St);16;Steuart St at Market St;5532;2;1990;Male;29;4/1/2023
1986;3 minutes;3;Powell St BART Station (Market St at 4th St);321;5th St at Folsom;5010;3;1987;Male;29;7/7/2022
1987;5 minutes;81;Berry St at 4th St;37;2nd St at Folsom St;4656;3;1982;Male;26;6/8/2022
1988;1 minutes;22;Howard St at Beale St;25;Howard St at 2nd St;4658;1;1990;Male;25;30/3/2023
1989;16 minutes;81;Berry St at 4th St;10;Washington St at Kearny St;5000;2;1992;Male;30;27/8/2022
1990;15 minutes;81;Berry St at 4th St;10;Washington St at Kearny St;4329;3;1990;Male;30;19/3/2023
1991;8 minutes;3;Powell St BART Station (Market St at 4th St);81;Berry St at 4th St;4761;2;1987;Male;26;23/5/2022
1992;6 minutes;3;Powell St BART Station (Market St at 4th St);67;San Francisco Caltrain Station 2  (Townsend St at 4th St);5275;2;1978;Male;27;14/6/2022
1993;18 minutes;81;Berry St at 4th St;105;16th St at Prosper St;4586;1;1985;Other;26;17/8/2021
1994;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);81;Berry St at 4th St;4656;1;1978;Male;29;5/9/2021
1995;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);27;Beale St at Harrison St;4988;2;1942;Male;27;19/1/2022
1996;7 minutes;5;Powell St BART Station (Market St at 5th St);58;Market St at 10th St;1031;2;1964;Male;26;2/1/2022
1997;7 minutes;5;Powell St BART Station (Market St at 5th St);49;S Park St at 3rd St;5477;3;1993;Female;30;13/3/2023
1998;8 minutes;5;Powell St BART Station (Market St at 5th St);90;Townsend St at 7th St;1116;2;1986;Male;30;1/10/2021
1999;10 minutes;16;Steuart St at Market St;81;Berry St at 4th St;2120;2;1993;Male;30;2/8/2022
2000;2 minutes;5;Powell St BART Station (Market St at 5th St);3;Powell St BART Station (Market St at 4th St);2684;2;1995;Female;28;9/5/2022
