;duration;station_A_id;station_A_name;station_B_id;station_B_name;bike_id;user_type;user_birth_year;user_gender;tire_sizes
6099;14 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);371;Lombard St at Columbus Ave;4813;1;1967;Female;28
6100;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);323;Broadway at Kearny;5275;2;1995;Other;29
6101;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);5;Powell St BART Station (Market St at 5th St);5313;3;1987;Male;27
6102;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);5;Powell St BART Station (Market St at 5th St);4955;1;1988;Male;25
6103;12 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);66;3rd St at Townsend St;3109;1;1977;Female;28
6104;4 minutes;3;Powell St BART Station (Market St at 4th St);64;5th St at Brannan St;2270;3;1990;Male;26
6105;21 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);139;Garfield Square (25th St at Harrison St);4638;1;1978;Male;28
6106;19 minutes;5;Powell St BART Station (Market St at 5th St);31;Raymond Kimbell Playground;4768;2;1988;Female;28
6107;11 minutes;30;San Francisco Caltrain (Townsend St at 4th St);56;Koshland Park;4633;1;1994;Male;26
6108;11 minutes;3;Powell St BART Station (Market St at 4th St);27;Beale St at Harrison St;1116;2;1990;Male;29
6109;2 minutes;3;Powell St BART Station (Market St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);397;2;1987;Male;29
6110;30 minutes;21;Montgomery St BART Station (Market St at 2nd St);101;15th St at Potrero Ave;311;2;1992;Male;28
6111;11 minutes;5;Powell St BART Station (Market St at 5th St);60;8th St at Ringold St;2533;2;1995;Female;25
6112;13 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);58;Market St at 10th St;4810;1;1998;Female;25
6113;25 minutes;16;Steuart St at Market St;76;McCoppin St at Valencia St;5204;1;1984;Male;26
6114;18 minutes;30;San Francisco Caltrain (Townsend St at 4th St);73;Pierce St at Haight St;4996;2;1988;Male;25
6115;8 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);50;2nd St at Townsend St;3705;1;1982;Male;30
6116;9 minutes;81;Berry St at 4th St;130;22nd St Caltrain Station;2458;2;1974;Male;29
6117;4 minutes;5;Powell St BART Station (Market St at 5th St);58;Market St at 10th St;5474;2;1988;Other;25
6118;9 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;1871;2;1989;Male;30
6119;8 minutes;30;San Francisco Caltrain (Townsend St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);5142;2;1954;Male;30
6120;10 minutes;21;Montgomery St BART Station (Market St at 2nd St);64;5th St at Brannan St;1809;2;1996;Male;26
6121;15 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);8;The Embarcadero at Vallejo St;5013;2;1973;Male;29
6122;14 minutes;16;Steuart St at Market St;285;Webster St at O'Farrell St;4647;2;1984;Female;26
6123;3 minutes;16;Steuart St at Market St;22;Howard St at Beale St;3637;2;1993;Male;27
6124;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);321;5th St at Folsom;5305;2;1991;Male;30
6125;11 minutes;30;San Francisco Caltrain (Townsend St at 4th St);43;San Francisco Public Library (Grove St at Hyde St);4748;2;1982;Male;26
6126;16 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);9;Broadway at Battery St;4436;2;1981;Female;25
6127;6 minutes;5;Powell St BART Station (Market St at 5th St);61;Howard St at 8th St;1967;1;1992;Male;26
6128;7 minutes;16;Steuart St at Market St;3;Powell St BART Station (Market St at 4th St);1705;2;1995;Male;30
6129;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);5;Powell St BART Station (Market St at 5th St);5474;1;1992;Female;30
6130;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);3;Powell St BART Station (Market St at 4th St);1494;1;1988;Other;29
6131;10 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;1285;1;1991;Male;29
6132;16 minutes;22;Howard St at Beale St;126;Esprit Park;3115;3;1959;Male;30
6133;4 minutes;30;San Francisco Caltrain (Townsend St at 4th St);50;2nd St at Townsend St;3312;3;1979;Male;27
6134;4 minutes;30;San Francisco Caltrain (Townsend St at 4th St);90;Townsend St at 7th St;5515;3;1989;Female;29
6135;5 minutes;3;Powell St BART Station (Market St at 4th St);15;San Francisco Ferry Building (Harry Bridges Plaza);4400;2;1962;Female;25
6136;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);355;23rd St at Tennessee St;4722;1;1996;Male;30
6137;18 minutes;5;Powell St BART Station (Market St at 5th St);133;Valencia St at 22nd St;5422;1;1983;Male;28
6138;7 minutes;3;Powell St BART Station (Market St at 4th St);43;San Francisco Public Library (Grove St at Hyde St);114;3;1991;Female;29
6139;9 minutes;81;Berry St at 4th St;90;Townsend St at 7th St;1090;2;1989;Male;26
6140;14 minutes;30;San Francisco Caltrain (Townsend St at 4th St);67;San Francisco Caltrain Station 2  (Townsend St at 4th St);2454;2;1992;Female;29
6141;36 minutes;16;Steuart St at Market St;121;Mission Playground;4407;3;1981;Male;28
6142;12 minutes;5;Powell St BART Station (Market St at 5th St);121;Mission Playground;4951;2;1984;Male;25
6143;12 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);15;San Francisco Ferry Building (Harry Bridges Plaza);5506;3;1960;Male;25
6144;43 minutes;5;Powell St BART Station (Market St at 5th St);377;Fell St at Stanyan St;5148;1;1993;Male;26
6145;14 minutes;5;Powell St BART Station (Market St at 5th St);122;19th St at Mission St;4984;1;1993;Male;25
6146;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);115;Jackson Playground;5315;2;1983;Male;26
6147;11 minutes;30;San Francisco Caltrain (Townsend St at 4th St);33;Golden Gate Ave at Hyde St;2068;1;1983;Male;28
6148;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);114;Rhode Island St at 17th St;4810;2;1980;Male;25
6149;5 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);62;Victoria Manalo Draves Park;5035;3;1993;Male;28
6150;6 minutes;5;Powell St BART Station (Market St at 5th St);58;Market St at 10th St;4361;2;1991;Female;28
6151;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);77;11th St at Natoma St;5489;2;1994;Male;27
6152;7 minutes;3;Powell St BART Station (Market St at 4th St);33;Golden Gate Ave at Hyde St;2795;2;1982;Male;25
6153;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);3;Powell St BART Station (Market St at 4th St);5125;2;1987;Female;29
6154;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);343;Bryant St at 2nd St;1184;2;1966;Male;30
6155;3 minutes;30;San Francisco Caltrain (Townsend St at 4th St);90;Townsend St at 7th St;2569;1;1992;Male;30
6156;5 minutes;5;Powell St BART Station (Market St at 5th St);368;Myrtle St at Polk St;4369;3;1990;Male;28
6157;7 minutes;16;Steuart St at Market St;30;San Francisco Caltrain (Townsend St at 4th St);2976;1;1984;Male;25
6158;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);91;Berry St at King St;4926;1;1993;Male;26
6159;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);62;Victoria Manalo Draves Park;757;2;1990;Female;27
6160;19 minutes;30;San Francisco Caltrain (Townsend St at 4th St);371;Lombard St at Columbus Ave;4639;2;1984;Male;28
6161;4 minutes;5;Powell St BART Station (Market St at 5th St);41;Golden Gate Ave at Polk St;5141;1;1993;Female;25
6162;16 minutes;16;Steuart St at Market St;96;Dolores St at 15th St;5522;2;1982;Male;25
6163;19 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;1888;2;1971;Male;26
6164;4 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);63;Bryant St at 6th St;2832;3;1990;Female;28
6165;15 minutes;21;Montgomery St BART Station (Market St at 2nd St);8;The Embarcadero at Vallejo St;3621;3;1974;Male;25
6166;6 minutes;3;Powell St BART Station (Market St at 4th St);30;San Francisco Caltrain (Townsend St at 4th St);4810;2;1987;Male;25
6167;4 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);90;Townsend St at 7th St;1019;2;1986;Female;29
6168;20 minutes;30;San Francisco Caltrain (Townsend St at 4th St);95;Sanchez St at 15th St;2017;1;1989;Male;26
6169;14 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);10;Washington St at Kearny St;1708;2;1983;Other;28
6170;9 minutes;81;Berry St at 4th St;22;Howard St at Beale St;1100;2;1977;Male;29
6171;7 minutes;81;Berry St at 4th St;116;Mississippi St at 17th St;3168;2;1990;Male;30
6172;23 minutes;3;Powell St BART Station (Market St at 4th St);130;22nd St Caltrain Station;4820;2;1988;Male;25
6173;15 minutes;30;San Francisco Caltrain (Townsend St at 4th St);105;16th St at Prosper St;5528;2;1983;Male;26
6174;17 minutes;3;Powell St BART Station (Market St at 4th St);115;Jackson Playground;2197;3;1986;Male;30
6175;9 minutes;81;Berry St at 4th St;23;The Embarcadero at Steuart St;3302;2;1984;Male;26
6176;30 minutes;21;Montgomery St BART Station (Market St at 2nd St);52;McAllister St at Baker St;282;3;1986;Female;29
6177;10 minutes;81;Berry St at 4th St;22;Howard St at Beale St;1655;1;1994;Male;25
6178;19 minutes;30;San Francisco Caltrain (Townsend St at 4th St);73;Pierce St at Haight St;4924;2;1977;Female;30
6179;18 minutes;22;Howard St at Beale St;81;Berry St at 4th St;2458;2;1997;Female;27
6180;17 minutes;16;Steuart St at Market St;85;Church St at Duboce Ave;1603;2;1979;Male;29
6181;10 minutes;81;Berry St at 4th St;355;23rd St at Tennessee St;4561;2;1988;Male;28
6182;2 minutes;81;Berry St at 4th St;30;San Francisco Caltrain (Townsend St at 4th St);2454;2;1987;Female;26
6183;15 minutes;5;Powell St BART Station (Market St at 5th St);375;Grove St at Masonic Ave;5007;2;1988;Female;29
6184;6 minutes;3;Powell St BART Station (Market St at 4th St);36;Folsom St at 3rd St;3216;2;1994;Female;27
6185;28 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);115;Jackson Playground;5529;3;1988;Female;26
6186;28 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);115;Jackson Playground;4336;2;1984;Male;25
6187;6 minutes;21;Montgomery St BART Station (Market St at 2nd St);49;S Park St at 3rd St;2550;1;1987;Male;26
6188;3 minutes;21;Montgomery St BART Station (Market St at 2nd St);3;Powell St BART Station (Market St at 4th St);3571;1;1987;Male;26
6189;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);78;Folsom St at 9th St;4409;2;1994;Male;28
6190;13 minutes;21;Montgomery St BART Station (Market St at 2nd St);96;Dolores St at 15th St;4750;2;1993;Male;28
6191;104 minutes;81;Berry St at 4th St;114;Rhode Island St at 17th St;2403;2;1985;Female;28
6192;5 minutes;5;Powell St BART Station (Market St at 5th St);370;Jones St at Post St;5453;1;1990;Female;29
6193;10 minutes;16;Steuart St at Market St;80;Townsend St at 5th St;4793;2;1985;Male;30
6194;27 minutes;30;San Francisco Caltrain (Townsend St at 4th St);84;Duboce Park;5250;1;1981;Male;26
6195;3 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);364;China Basin St at 3rd St;1286;1;1981;Male;27
6196;8 minutes;30;San Francisco Caltrain (Townsend St at 4th St);24;Spear St at Folsom St;4629;2;1991;Male;25
6197;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);60;8th St at Ringold St;5282;1;1988;Male;29
6198;8 minutes;3;Powell St BART Station (Market St at 4th St);30;San Francisco Caltrain (Townsend St at 4th St);3312;2;1986;Female;26
6199;20 minutes;21;Montgomery St BART Station (Market St at 2nd St);126;Esprit Park;355;2;1985;Male;26
6200;10 minutes;21;Montgomery St BART Station (Market St at 2nd St);30;San Francisco Caltrain (Townsend St at 4th St);5125;3;1983;Female;30
6201;32 minutes;22;Howard St at Beale St;145;29th St at Church St;2487;2;1990;Male;30
6202;4 minutes;30;San Francisco Caltrain (Townsend St at 4th St);89;Division St at Potrero Ave;5022;3;1993;Male;29
6203;21 minutes;5;Powell St BART Station (Market St at 5th St);356;Valencia St at Clinton Park;5339;2;1962;Male;28
6204;5 minutes;30;San Francisco Caltrain (Townsend St at 4th St);350;8th St at Brannan St;5098;1;1988;Male;25
6205;35 minutes;5;Powell St BART Station (Market St at 5th St);336;Potrero Ave and Mariposa St;5149;2;1984;Male;28
6206;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);67;San Francisco Caltrain Station 2  (Townsend St at 4th St);5282;2;1975;Male;27
6207;11 minutes;3;Powell St BART Station (Market St at 4th St);356;Valencia St at Clinton Park;5481;2;1982;Male;28
6208;7 minutes;22;Howard St at Beale St;8;The Embarcadero at Vallejo St;1706;1;1983;Male;28
6209;4 minutes;30;San Francisco Caltrain (Townsend St at 4th St);321;5th St at Folsom;4329;2;1989;Male;29
6210;25 minutes;21;Montgomery St BART Station (Market St at 2nd St);132;24th St at Chattanooga St;5272;3;1972;Male;30
6211;10 minutes;81;Berry St at 4th St;27;Beale St at Harrison St;1303;2;1979;Female;27
6212;42 minutes;21;Montgomery St BART Station (Market St at 2nd St);71;Broderick St at Oak St;3189;3;1991;Male;30
6213;14 minutes;3;Powell St BART Station (Market St at 4th St);139;Garfield Square (25th St at Harrison St);5035;1;1981;Male;28
6214;7 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;5518;1;1987;Male;27
6215;7 minutes;21;Montgomery St BART Station (Market St at 2nd St);11;Davis St at Jackson St;1805;2;1987;Female;30
6216;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);27;Beale St at Harrison St;5548;2;1992;Male;25
6217;5 minutes;3;Powell St BART Station (Market St at 4th St);44;Civic Center/UN Plaza BART Station (Market St at McAllister St);5314;1;1957;Male;26
6218;20 minutes;5;Powell St BART Station (Market St at 5th St);116;Mississippi St at 17th St;4771;3;1990;Female;27
6219;11 minutes;3;Powell St BART Station (Market St at 4th St);365;Turk St at Fillmore St;4570;3;1995;Male;27
6220;14 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);58;Market St at 10th St;4624;3;1979;Male;27
6221;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);4750;3;1989;Male;28
6222;8 minutes;81;Berry St at 4th St;284;Yerba Buena Center for the Arts (Howard St at 3rd St);1580;3;1995;Female;28
6223;11 minutes;5;Powell St BART Station (Market St at 5th St);88;11th St at Bryant St;5132;2;1983;Male;28
6224;9 minutes;3;Powell St BART Station (Market St at 4th St);81;Berry St at 4th St;4561;2;1990;Female;27
6225;11 minutes;21;Montgomery St BART Station (Market St at 2nd St);58;Market St at 10th St;346;1;2000;Female;28
6226;2 minutes;81;Berry St at 4th St;91;Berry St at King St;619;1;1987;Male;28
6227;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);16;Steuart St at Market St;4407;3;1977;Male;28
6228;9 minutes;81;Berry St at 4th St;16;Steuart St at Market St;5522;2;1990;Male;29
6229;10 minutes;21;Montgomery St BART Station (Market St at 2nd St);30;San Francisco Caltrain (Townsend St at 4th St);1014;3;1979;Male;25
6230;12 minutes;22;Howard St at Beale St;92;Mission Bay Kids Park;109;3;1987;Female;26
6231;12 minutes;22;Howard St at Beale St;92;Mission Bay Kids Park;2831;2;1986;Male;28
6232;22 minutes;81;Berry St at 4th St;371;Lombard St at Columbus Ave;168;1;1986;Male;30
6233;13 minutes;3;Powell St BART Station (Market St at 4th St);88;11th St at Bryant St;2666;2;1989;Female;26
6234;12 minutes;22;Howard St at Beale St;93;4th St at Mission Bay Blvd S;1417;3;1987;Male;29
6235;7 minutes;16;Steuart St at Market St;3;Powell St BART Station (Market St at 4th St);5481;3;1991;Female;25
6236;7 minutes;16;Steuart St at Market St;3;Powell St BART Station (Market St at 4th St);4820;2;1983;Male;26
6237;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);27;Beale St at Harrison St;5328;3;1988;Male;27
6238;17 minutes;81;Berry St at 4th St;370;Jones St at Post St;5276;2;1980;Male;29
6239;12 minutes;21;Montgomery St BART Station (Market St at 2nd St);90;Townsend St at 7th St;4759;3;1989;Female;28
6240;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);110;17th & Folsom Street Park (17th St at Folsom St);4659;2;1987;Male;29
6241;1 minutes;30;San Francisco Caltrain (Townsend St at 4th St);30;San Francisco Caltrain (Townsend St at 4th St);4924;1;1992;Male;30
6242;12 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);15;San Francisco Ferry Building (Harry Bridges Plaza);5282;2;1978;Male;25
6243;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);61;Howard St at 8th St;5284;2;1984;Female;26
6244;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);36;Folsom St at 3rd St;2571;3;1994;Male;30
6245;10 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);3020;2;1992;Female;25
6246;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);26;1st St at Folsom St;5261;2;1983;Male;30
6247;3 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);321;5th St at Folsom;5558;3;1988;Male;25
6248;14 minutes;3;Powell St BART Station (Market St at 4th St);66;3rd St at Townsend St;4817;3;1987;Male;27
6249;14 minutes;3;Powell St BART Station (Market St at 4th St);66;3rd St at Townsend St;4770;2;1988;Male;29
6250;11 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);30;San Francisco Caltrain (Townsend St at 4th St);5250;3;1994;Male;25
6251;10 minutes;22;Howard St at Beale St;30;San Francisco Caltrain (Townsend St at 4th St);4924;2;1989;Female;30
6252;17 minutes;21;Montgomery St BART Station (Market St at 2nd St);31;Raymond Kimbell Playground;5344;2;1979;Male;26
6253;4 minutes;21;Montgomery St BART Station (Market St at 2nd St);5;Powell St BART Station (Market St at 5th St);5148;3;1984;Male;29
6254;6 minutes;21;Montgomery St BART Station (Market St at 2nd St);34;Father Alfred E Boeddeker Park;4934;2;1980;Male;30
